	accession	bias	bitscore	description	cluster_num	domain_exp_num	domain_included_num	domain_obs_num	domain_reported_num	env_num	evalue	id	query_id	overlap_num	region_num
2876	-	24.5	12.0	hypothetical protein LPMP_120570 [Leishmania panamensis]	2	8.0	0	11	4	11	0.075	AIN96385.1	TPR_2	2	9
2877	-	0.7	12.0	ribosomal protein L3-like protein [Leishmania panamensis]	0	1.8	0	1	1	1	0.077	AIN99953.1	TPR_2	0	1
2878	-	1.8	11.4	hypothetical protein LPMP_342820 [Leishmania panamensis]	0	3.4	0	3	3	3	0.13	AIO01908.1	TPR_2	0	3
2879	-	12.9	11.2	SNAP protein, putative [Leishmania panamensis]	2	5.5	0	5	4	5	0.14	AIN98070.1	TPR_2	0	4
2880	-	5.0	10.8	hypothetical protein LPMP_252300 [Leishmania panamensis]	0	4.3	0	5	3	5	0.19	AIN99093.1	TPR_2	0	5
2881	-	11.3	10.1	intraflagellar transport protein IFT122, putative [Leishmania panamensis]	0	5.7	0	7	3	7	0.32	AIO02240.1	TPR_2	0	7
2882	-	15.6	9.7	SNAP protein, putative [Leishmania panamensis]	1	5.7	0	6	5	6	0.42	AIO01189.1	TPR_2	1	5
2883	-	23.7	9.0	hypothetical protein LPMP_203200 [Leishmania panamensis]	0	6.7	0	8	5	8	0.7	AIN97815.1	TPR_2	0	8
2884	-	8.3	8.8	proteasome regulatory non-ATP-ase subunit 2, putative [Leishmania panamensis]	0	4.6	0	5	2	5	0.84	AIN99817.1	TPR_2	0	5
2885	-	18.4	8.6	hypothetical protein LPMP_080990 [Leishmania panamensis]	0	5.1	0	5	3	5	0.95	AIN95907.1	TPR_2	0	5
2886	-	26.7	177.1	hypothetical protein LPMP_302950 [Leishmania panamensis]	0	13.4	10	14	13	14	9.5e-55	AIO00517.1	TPR_8	0	14
2887	-	2.4	86.8	Bardet-Biedl syndrome 4 (BBS4) protein-like protein [Leishmania panamensis]	0	7.9	3	8	7	8	8.7e-26	AIO02374.1	TPR_8	0	8
2888	-	18.1	81.3	hypothetical protein LPMP_040510 [Leishmania panamensis]	0	13.5	3	15	11	15	4.9e-24	AIN95376.1	TPR_8	0	15
2889	-	24.7	76.3	stress-induced protein sti1 [Leishmania panamensis]	0	9.0	4	9	8	9	2e-22	AIN95899.1	TPR_8	0	9
2890	-	8.2	74.6	stress-inducible protein STI1-like protein [Leishmania panamensis]	0	6.2	5	6	6	6	7e-22	AIO02147.1	TPR_8	0	6
2891	-	36.0	68.4	hypothetical protein LPMP_340620 [Leishmania panamensis]	0	12.3	5	13	12	13	7.1e-20	AIO01689.1	TPR_8	0	13
2892	-	10.7	64.8	CDC16, putative [Leishmania panamensis]	0	7.0	4	8	6	8	9.7e-19	AIO00309.1	TPR_8	0	8
2893	-	11.6	60.4	hypothetical protein LPMP_260370 [Leishmania panamensis]	0	12.0	2	14	11	14	2.5e-17	AIN99151.1	TPR_8	0	14
2894	-	0.4	59.0	hypothetical protein LPMP_120610 [Leishmania panamensis]	0	6.6	2	6	6	6	7.1e-17	AIN96389.1	TPR_8	0	6
2895	-	31.1	54.9	intraflagellar transport protein IFT88, putative [Leishmania panamensis]	0	10.1	4	12	9	12	1.4e-15	AIN99495.1	TPR_8	0	12
2896	-	4.8	52.2	small glutamine-rich tetratricopeptide repeat protein, putative [Leishmania panamensis]	0	3.6	3	3	3	3	1.1e-14	AIO00490.1	TPR_8	0	3
2897	-	3.9	46.4	hypothetical protein LPMP_090450 [Leishmania panamensis]	0	7.1	2	7	7	7	7.7e-13	AIN95961.1	TPR_8	0	7
2898	-	2.2	41.5	protein kinase, putative [Leishmania panamensis]	0	4.2	3	4	3	4	2.9e-11	AIO02009.1	TPR_8	0	4
2899	-	3.2	38.8	peroxisome targeting signal 1 receptor, putative [Leishmania panamensis]	0	6.4	1	7	6	7	2.1e-10	AIO01755.1	TPR_8	0	7
2900	-	1.7	38.8	TPR-repeat protein, putative [Leishmania panamensis]	0	4.1	1	4	3	4	2.1e-10	AIN99618.1	TPR_8	0	4
2901	-	5.2	37.4	N-acetyltransferase subunit Nat1, putative [Leishmania panamensis]	0	6.4	1	6	5	6	5.8e-10	AIO02273.1	TPR_8	0	6
2902	-	19.5	36.2	hypothetical protein LPMP_203200 [Leishmania panamensis]	0	7.6	2	8	8	8	1.4e-09	AIN97815.1	TPR_8	0	8
2903	-	8.1	36.0	tetratricopeptide repeat (TPR) protein [Leishmania panamensis]	0	6.9	2	8	4	8	1.7e-09	AIN96246.1	TPR_8	0	8
2904	-	1.0	35.8	hypothetical protein LPMP_050400 [Leishmania panamensis]	0	6.3	1	7	4	7	2e-09	AIN95482.1	TPR_8	0	7
2905	-	25.0	33.2	hypothetical protein LPMP_252190 [Leishmania panamensis]	1	6.8	3	7	7	7	1.3e-08	AIN99082.1	TPR_8	1	6
2906	-	0.5	31.3	serine/threonine protein phosphatase type 5, putative [Leishmania panamensis]	0	3.6	2	3	3	3	5.3e-08	AIN97196.1	TPR_8	0	3
2907	-	11.6	30.6	DNAj-like protein [Leishmania panamensis]	0	6.8	1	6	6	6	8.9e-08	AIN97705.1	TPR_8	0	6
2908	-	0.0	30.3	hypothetical protein LPMP_171200 [Leishmania panamensis]	0	4.7	1	5	3	5	1.1e-07	AIN97158.1	TPR_8	0	5
2909	-	2.9	29.7	hypothetical protein LPMP_191280 [Leishmania panamensis]	0	5.1	1	6	5	6	1.8e-07	AIN97469.1	TPR_8	0	6
2910	-	0.7	29.3	hypothetical protein LPMP_040370 [Leishmania panamensis]	0	3.3	2	2	2	2	2.4e-07	AIN95364.1	TPR_8	0	2
2911	-	0.1	28.9	hypothetical protein LPMP_291280 [Leishmania panamensis]	0	3.3	1	2	2	2	3.2e-07	AIO00079.1	TPR_8	0	2
2912	-	2.8	28.6	hypothetical protein LPMP_331810 [Leishmania panamensis]	0	4.7	1	4	4	4	4.1e-07	AIO01473.1	TPR_8	0	4
2913	-	4.4	27.7	hypothetical protein LPMP_351830 [Leishmania panamensis]	1	7.3	1	10	6	10	7.8e-07	AIO02320.1	TPR_8	2	8
2914	-	0.5	27.4	hypothetical protein LPMP_352150 [Leishmania panamensis]	0	3.6	1	3	3	3	9.9e-07	AIO02352.1	TPR_8	0	3
2915	-	6.4	26.4	hypothetical protein LPMP_170140 [Leishmania panamensis]	0	4.4	2	5	3	5	2e-06	AIN97052.1	TPR_8	0	5
2916	-	0.6	24.2	hypothetical protein LPMP_040840 [Leishmania panamensis]	0	2.6	1	2	2	2	1.1e-05	AIN95408.1	TPR_8	0	2
2917	-	6.4	23.4	hypothetical protein LPMP_344730 [Leishmania panamensis]	0	3.1	2	3	2	3	1.9e-05	AIO02092.1	TPR_8	0	3
2918	-	0.2	23.3	hypothetical protein LPMP_020470 [Leishmania panamensis]	0	2.0	1	1	1	1	2e-05	AIN95227.1	TPR_8	0	1
2919	-	6.3	23.3	hypothetical protein LPMP_343950 [Leishmania panamensis]	0	6.0	0	6	5	6	2.1e-05	AIO02017.1	TPR_8	0	6
2920	-	6.2	23.2	hypothetical protein LPMP_210560 [Leishmania panamensis]	0	5.7	0	5	4	5	2.2e-05	AIN98136.1	TPR_8	0	5
2921	-	1.1	21.6	hypothetical protein LPMP_201060 [Leishmania panamensis]	0	3.9	1	3	3	3	6.9e-05	AIN97598.1	TPR_8	0	3
2922	-	5.4	21.0	TPR-repeat-containing chaperone protein DNAJ, putative [Leishmania panamensis]	0	5.4	0	5	4	5	0.00011	AIO02216.1	TPR_8	0	5
2923	-	1.8	20.8	hypothetical protein LPMP_141310 [Leishmania panamensis]	0	4.7	1	5	3	5	0.00013	AIN96709.1	TPR_8	0	5
2924	-	24.0	20.5	DNAJ domain protein, putative [Leishmania panamensis]	0	6.5	2	8	5	8	0.00016	AIO02189.1	TPR_8	0	8
2925	-	2.0	20.0	coatomer epsilon subunit, putative [Leishmania panamensis]	1	4.8	1	6	4	6	0.00023	AIO01067.1	TPR_8	1	5
2926	-	12.3	17.6	hypothetical protein LPMP_290150 [Leishmania panamensis]	0	6.5	1	8	5	8	0.0014	AIN99966.1	TPR_8	0	8
2927	-	0.3	16.6	cyclophilin 40 [Leishmania panamensis]	0	3.1	1	3	2	3	0.0028	AIO02081.1	TPR_8	0	3
2928	-	0.0	16.3	hypothetical protein LPMP_302400 [Leishmania panamensis]	0	3.0	1	4	2	4	0.0034	AIO00463.1	TPR_8	0	4
2929	-	0.0	15.9	peptidylprolyl isomerase-like protein [Leishmania panamensis]	0	3.6	0	3	3	3	0.0047	AIN97482.1	TPR_8	0	3
2930	-	10.0	15.8	SNAP protein, putative [Leishmania panamensis]	0	4.5	1	4	4	4	0.0052	AIN98070.1	TPR_8	0	4
2931	-	13.1	15.5	hypothetical protein LPMP_271070 [Leishmania panamensis]	0	8.5	0	10	6	10	0.0062	AIN99489.1	TPR_8	0	10
2932	-	0.3	15.5	beta prime cop protein, putative [Leishmania panamensis]	1	2.8	1	3	2	3	0.0064	AIO01620.1	TPR_8	1	2
2933	-	0.6	14.7	hypothetical protein LPMP_130180 [Leishmania panamensis]	0	4.2	0	4	3	4	0.011	AIN96448.1	TPR_8	0	4
2934	-	10.6	14.7	hypothetical protein LPMP_120570 [Leishmania panamensis]	0	7.4	0	9	6	9	0.011	AIN96385.1	TPR_8	0	9
2935	-	2.5	14.6	hypothetical protein LPMP_354550 [Leishmania panamensis]	0	2.7	0	3	2	3	0.013	AIO02587.1	TPR_8	0	3
2936	-	10.0	14.6	signal recognition particle protein, putative [Leishmania panamensis]	0	5.3	0	5	4	5	0.013	AIN97419.1	TPR_8	0	5
2937	-	3.8	14.4	hypothetical protein LPMP_211680 [Leishmania panamensis]	0	4.2	0	4	4	4	0.014	AIN98246.1	TPR_8	0	4
2938	-	9.6	14.3	hypothetical protein LPMP_322990 [Leishmania panamensis]	0	4.5	0	4	3	4	0.015	AIO01184.1	TPR_8	0	4
2939	-	0.0	14.2	hypothetical protein LPMP_323930 [Leishmania panamensis]	0	2.7	0	2	2	2	0.017	AIO01274.1	TPR_8	0	2
2940	-	0.3	13.8	hypothetical protein LPMP_354150 [Leishmania panamensis]	0	3.0	0	3	2	3	0.021	AIO02549.1	TPR_8	0	3
2941	-	1.0	13.5	hypothetical protein LPMP_100750 [Leishmania panamensis]	0	3.0	0	3	2	3	0.027	AIN96145.1	TPR_8	0	3
2942	-	5.3	13.3	proteasome regulatory non-ATP-ase subunit 2, putative [Leishmania panamensis]	0	5.4	0	6	4	6	0.033	AIN99817.1	TPR_8	0	6
2943	-	0.2	13.1	hypothetical protein LPMP_303430 [Leishmania panamensis]	0	3.5	0	3	2	3	0.037	AIO00565.1	TPR_8	0	3
2944	-	0.4	12.9	ankyrin/TPR repeat protein [Leishmania panamensis]	0	3.5	0	3	3	3	0.043	AIN98648.1	TPR_8	0	3
2945	-	0.1	12.7	hypothetical protein LPMP_231020 [Leishmania panamensis]	0	3.2	0	3	2	3	0.05	AIN98552.1	TPR_8	0	3
2946	-	2.9	12.4	hypothetical protein LPMP_322620 [Leishmania panamensis]	0	3.7	0	3	3	3	0.063	AIO01147.1	TPR_8	0	3
2947	-	0.5	11.7	rRNA biogenesis protein-like protein [Leishmania panamensis]	0	3.5	0	3	3	3	0.1	AIN97980.1	TPR_8	0	3
2948	-	6.7	10.7	hypothetical protein LPMP_203560 [Leishmania panamensis]	0	3.9	0	4	4	4	0.22	AIN97851.1	TPR_8	0	4
2949	-	1.6	10.7	hypothetical protein LPMP_251750 [Leishmania panamensis]	0	3.1	0	3	1	3	0.22	AIN99038.1	TPR_8	0	3
2950	-	29.2	10.1	hypothetical protein LPMP_211180 [Leishmania panamensis]	0	9.4	0	11	7	11	0.33	AIN98197.1	TPR_8	0	11
2951	-	13.2	9.2	hypothetical protein LPMP_292770 [Leishmania panamensis]	0	5.8	0	6	5	6	0.66	AIO00224.1	TPR_8	0	6
2952	-	14.3	8.4	hypothetical protein LPMP_320340 [Leishmania panamensis]	0	7.2	0	9	5	9	1.2	AIO00921.1	TPR_8	0	9
2953	-	0.0	83.2	N-acetyltransferase, putative [Leishmania panamensis]	1	2.0	1	1	1	1	9.8e-24	AIN97159.1	tRNA_bind_2	0	1
2954	-	1.9	78.9	centromere/microtubule binding protein cbf5, putative [Leishmania panamensis]	1	3.3	2	2	2	2	2.1e-22	AIN98285.1	TruB_N	1	1
2955	-	0.4	12.8	hypothetical protein LPMP_333240 [Leishmania panamensis]	0	1.6	0	2	2	2	0.034	AIO01613.1	Trypsin	0	2
2956	-	0.0	60.4	hypothetical protein LPMP_321010 [Leishmania panamensis]	0	1.4	1	1	1	1	7e-17	AIO00988.1	TUDOR	0	1
2957	-	0.4	35.5	histone acetyltransferase, putative [Leishmania panamensis]	0	2.1	1	2	2	2	2.9e-09	AIN96597.1	Tudor-knot	0	2
2958	-	6.1	38.5	UV excision repair RAD23-like protein [Leishmania panamensis]	0	2.6	2	2	2	2	3.3e-10	AIO00549.1	UBA	0	2
2959	-	0.1	34.5	hypothetical protein LPMP_270710 [Leishmania panamensis]	0	1.9	1	1	1	1	5.7e-09	AIN99453.1	UBA	0	1
2960	-	0.0	32.2	myosin XXI [Leishmania panamensis]	0	3.3	2	3	3	3	3e-08	AIO01281.1	UBA	0	3
2961	-	0.0	27.4	hypothetical protein LPMP_010210 [Leishmania panamensis]	0	2.9	2	2	2	2	9.7e-07	AIN95122.1	UBA	0	2
2962	-	0.7	26.6	ubiquitin-like protein, putative [Leishmania panamensis]	0	1.9	1	1	1	1	1.8e-06	AIO02195.1	UBA	0	1
2963	-	0.6	25.5	hypothetical protein LPMP_291640 [Leishmania panamensis]	0	2.4	1	2	2	2	3.8e-06	AIO00112.1	UBA	0	2
2964	-	0.1	21.1	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.6	1	1	1	1	9.2e-05	AIO00179.1	UBA	0	1
2965	-	0.1	13.5	hypothetical protein LPMP_311900 [Leishmania panamensis]	0	3.1	0	3	3	3	0.021	AIO00781.1	UBA	0	3
2966	-	0.2	13.3	hypothetical protein LPMP_241550 [Leishmania panamensis]	0	1.5	0	1	1	1	0.026	AIN98787.1	UBA	0	1
2967	-	0.0	12.7	DNA-directed RNA polymerase I subunit, putative [Leishmania panamensis]	0	1.3	0	1	1	1	0.038	AIN98996.1	UBA	0	1
2968	-	0.3	110.3	ubiquitin-fusion protein [Leishmania panamensis]	0	1.2	1	1	1	1	1.2e-32	AIO00768.1	ubiquitin	0	1
2969	-	0.1	58.1	ubiquitin-like protein, putative [Leishmania panamensis]	0	1.4	1	1	1	1	2.3e-16	AIO02195.1	ubiquitin	0	1
2970	-	0.0	57.8	ubiquitin-like protein [Leishmania panamensis]	0	1.0	1	1	1	1	2.9e-16	AIN97674.1	ubiquitin	0	1
2971	-	0.0	47.5	UV excision repair RAD23-like protein [Leishmania panamensis]	0	1.5	1	1	1	1	4.7e-13	AIO00549.1	ubiquitin	0	1
2972	-	0.0	45.7	small ubiquitin protein, putative [Leishmania panamensis]	0	1.1	1	1	1	1	1.8e-12	AIN95857.1	ubiquitin	0	1
2973	-	0.0	38.2	ubiquitin-like protein [Leishmania panamensis]	0	1.5	1	1	1	1	3.9e-10	AIN96491.1	ubiquitin	0	1
2974	-	0.3	36.6	ubiquitin/ribosomal protein S27a, putative [Leishmania panamensis]	1	2.4	1	2	2	2	1.2e-09	AIN96703.1	ubiquitin	0	2
2975	-	0.0	36.4	ubiquitin hydrolase, putative [Leishmania panamensis]	1	2.1	1	1	1	1	1.4e-09	AIO00606.1	ubiquitin	0	1
2976	-	0.2	35.2	ubiquitin/ribosomal protein S27a, putative [Leishmania panamensis]	1	2.4	1	2	2	2	3.2e-09	AIO02200.1	ubiquitin	0	2
2977	-	0.0	25.9	hypothetical protein LPMP_252250 [Leishmania panamensis]	0	1.3	1	1	1	1	2.7e-06	AIN99088.1	ubiquitin	0	1
2978	-	0.1	22.1	hypothetical protein LPMP_281170 [Leishmania panamensis]	0	1.5	1	1	1	1	4.1e-05	AIN99750.1	ubiquitin	0	1
2979	-	0.0	21.0	hypothetical protein LPMP_302590 [Leishmania panamensis]	0	1.3	1	1	1	1	8.7e-05	AIO00482.1	ubiquitin	0	1
2980	-	0.0	19.3	hypothetical protein LPMP_322610 [Leishmania panamensis]	0	1.2	1	1	1	1	0.0003	AIO01146.1	ubiquitin	0	1
2981	-	0.0	19.2	hypothetical protein LPMP_311130 [Leishmania panamensis]	0	1.6	1	1	1	1	0.00032	AIO00701.1	ubiquitin	0	1
2982	-	0.0	19.0	hypothetical protein LPMP_205630 [Leishmania panamensis]	0	3.3	1	4	3	4	0.00038	AIN98054.1	ubiquitin	0	4
2983	-	0.0	18.7	hypothetical protein LPMP_050600 [Leishmania panamensis]	0	1.4	1	1	1	1	0.00046	AIN95502.1	ubiquitin	0	1
2984	-	0.2	17.9	hypothetical protein LPMP_030720 [Leishmania panamensis]	1	2.3	1	1	1	1	0.00085	AIN95307.1	ubiquitin	0	1
2985	-	0.1	17.1	hypothetical protein LPMP_202870 [Leishmania panamensis]	0	2.3	1	2	2	2	0.0015	AIN97783.1	ubiquitin	0	2
2986	-	0.1	16.6	hypothetical protein LPMP_331580 [Leishmania panamensis]	1	2.7	1	2	2	2	0.0021	AIO01450.1	ubiquitin	0	2
2987	-	0.0	16.2	tubulin-specific chaperone, putative [Leishmania panamensis]	1	2.2	1	1	1	1	0.0028	AIN97249.1	ubiquitin	0	1
2988	-	0.2	13.4	hypothetical protein LPMP_272010 [Leishmania panamensis]	0	2.1	0	2	2	2	0.021	AIN99580.1	ubiquitin	0	2
2989	-	0.1	12.5	hypothetical protein LPMP_310740 [Leishmania panamensis]	0	1.8	0	2	2	2	0.039	AIO00663.1	ubiquitin	0	2
2990	-	0.1	11.6	enoyl-CoA reductase, putative [Leishmania panamensis]	0	1.9	0	2	2	2	0.076	AIN99048.1	ubiquitin	0	2
2991	-	1.5	12.8	hypothetical protein LPMP_240180 [Leishmania panamensis]	0	2.9	0	3	3	3	0.03	AIN98653.1	UBN_AB	0	3
2992	-	1.9	188.2	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	9e-56	AIN99509.1	UCH	0	1
2993	-	0.0	184.6	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1.1e-54	AIO01191.1	UCH	0	1
2994	-	0.5	164.1	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	2e-48	AIO01785.1	UCH	0	1
2995	-	0.5	162.4	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	6.7e-48	AIN98124.1	UCH	0	1
2996	-	0.0	158.6	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.5	1	1	1	1	9.4e-47	AIO00179.1	UCH	0	1
2997	-	0.0	156.6	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	3.9e-46	AIN98694.1	UCH	0	1
2998	-	0.0	145.8	ubiquitin hydrolase, putative [Leishmania panamensis]	1	1.7	1	1	1	1	7.6e-43	AIO00606.1	UCH	0	1
2999	-	0.0	138.7	ubiqitin hydrolase, putative [Leishmania panamensis]	1	2.0	1	1	1	1	1.1e-40	AIN95939.1	UCH	0	1
3000	-	0.2	137.1	ubiquitin hydrolase, putative [Leishmania panamensis]	0	2.3	2	2	2	2	3.3e-40	AIO01853.1	UCH	0	2
3001	-	0.0	129.0	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1e-37	AIN96844.1	UCH	0	1
3002	-	0.0	125.3	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1.3e-36	AIO00355.1	UCH	0	1
3003	-	0.0	124.5	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	2.3e-36	AIN96944.1	UCH	0	1
3004	-	0.0	123.1	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.5	1	1	1	1	6.2e-36	AIN97877.1	UCH	0	1
3005	-	0.0	119.0	ubiquitin hydrolase, putative [Leishmania panamensis]	1	1.5	1	1	1	1	1.1e-34	AIO01018.1	UCH	0	1
3006	-	0.0	91.7	ubiquitin hydrolase, putative [Leishmania panamensis]	0	2.4	1	2	2	2	2.3e-26	AIN96348.1	UCH	0	2
3007	-	0.0	75.9	ubiquitin hydrolase, putative [Leishmania panamensis]	1	1.9	1	1	1	1	1.6e-21	AIN97144.1	UCH	0	1
3008	-	0.0	66.3	uracil-DNA-glycosylase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.2e-18	AIN97247.1	UDG	0	1
3009	-	3.0	20.2	splicing factor 3B subunit 1, putative [Leishmania panamensis]	1	4.1	1	6	6	6	0.00019	AIN99906.1	UME	1	5
3010	-	1.4	11.7	hypothetical protein LPMP_311610 [Leishmania panamensis]	0	2.9	0	2	2	2	0.079	AIO00751.1	UME	0	2
3011	-	6.4	11.6	hypothetical protein LPMP_300810 [Leishmania panamensis]	1	4.5	0	4	4	4	0.088	AIO00316.1	UME	0	4
3012	-	5.0	11.0	exportin T (tRNA exportin)-like protein [Leishmania panamensis]	0	3.9	0	3	3	3	0.13	AIN95188.1	UME	0	3
3013	-	0.0	183.9	ubiquitin-conjugating enzyme E2, putative [Leishmania panamensis]	0	1.0	1	1	1	1	4.7e-55	AIO01743.1	UQ_con	0	1
3014	-	0.0	154.8	ubiquitin-conjugating enzyme e2, putative [Leishmania panamensis]	0	1.0	1	1	1	1	4.4e-46	AIN95388.1	UQ_con	0	1
3015	-	0.2	150.9	ubiquitin-conjugating enzyme E2, putative [Leishmania panamensis]	0	1.0	1	1	1	1	7.3e-45	AIN98842.1	UQ_con	0	1
3016	-	0.0	142.1	ubiquitin-conjugating enzyme-like protein [Leishmania panamensis]	0	1.2	1	1	1	1	3.6e-42	AIN98352.1	UQ_con	0	1
3017	-	0.0	138.6	ubiquitin-conjugating enzyme E2, putative [Leishmania panamensis]	0	1.4	1	2	2	2	4.6e-41	AIN95210.1	UQ_con	0	2
3018	-	0.0	136.9	ubiquitin-conjugating enzyme protein, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.5e-40	AIO00989.1	UQ_con	0	1
3019	-	0.0	134.0	ubiquitin-conjugating enzyme E2, putative [Leishmania panamensis]	1	1.4	1	1	1	1	1.2e-39	AIN95776.1	UQ_con	0	1
3020	-	0.0	120.3	ubiquitin-conjugating enzyme, putative [Leishmania panamensis]	0	1.1	1	1	1	1	2e-35	AIO01580.1	UQ_con	0	1
3021	-	0.0	119.5	ubiquitin carrier protein 4, putative [Leishmania panamensis]	0	1.3	1	1	1	1	3.6e-35	AIO00962.1	UQ_con	0	1
3022	-	0.0	66.2	ubiquitin-conjugating enzyme e2, putative [Leishmania panamensis]	0	1.2	1	1	1	1	9.9e-19	AIN98800.1	UQ_con	0	1
3023	-	0.1	57.2	ubiquitin-conjugating enzyme, putative, partial [Leishmania panamensis]	0	1.0	1	1	1	1	5.8e-16	AIN97606.1	UQ_con	0	1
3024	-	0.0	55.8	ubiquitin-conjugating enzyme-like protein [Leishmania panamensis]	0	1.0	1	1	1	1	1.6e-15	AIN96572.1	UQ_con	0	1
3025	-	0.0	55.2	ubiquitin-conjugating enzyme E2, putative [Leishmania panamensis]	0	1.3	1	1	1	1	2.5e-15	AIN97585.1	UQ_con	0	1
3026	-	0.0	39.1	ubiquitin-conjugating enzyme, putative [Leishmania panamensis]	0	1.5	1	1	1	1	2.2e-10	AIN95532.1	UQ_con	0	1
3027	-	0.0	29.6	hypothetical protein LPMP_242110 [Leishmania panamensis]	0	1.4	1	1	1	1	2e-07	AIN98843.1	UQ_con	0	1
3028	-	0.2	19.7	E2-like ubiquitin-conjugation enzyme, putative [Leishmania panamensis]	0	1.3	1	1	1	1	0.00021	AIN96839.1	UQ_con	0	1
3029	-	0.1	13.7	E2 ubiquitin ligase-like protein [Leishmania panamensis]	1	1.5	0	1	1	1	0.016	AIN96016.1	UQ_con	0	1
3030	-	0.0	35.8	ubiquitin hydrolase, putative [Leishmania panamensis]	1	2.1	1	1	1	1	2.8e-09	AIO01785.1	USP7_C2	0	1
3031	-	0.1	40.5	ubiquitin hydrolase, putative [Leishmania panamensis]	0	1.7	1	2	2	2	8.2e-11	AIO01785.1	USP7_ICP0_bdg	0	2
3032	-	0.0	39.3	ubiquitin hydrolase, putative [Leishmania panamensis]	1	2.8	2	2	2	2	1.9e-10	AIN96844.1	USP7_ICP0_bdg	0	2
3033	-	0.1	20.0	hypothetical protein LPMP_120680 [Leishmania panamensis]	0	2.7	2	2	2	2	0.00026	AIN96396.1	Voldacs	0	2
3034	-	4.0	11.7	phophatase-like protein [Leishmania panamensis]	0	1.6	0	1	1	1	0.096	AIN95512.1	Voldacs	0	1
3035	-	17.1	213.6	hypothetical protein LPMP_100710 [Leishmania panamensis]	0	8.1	8	8	8	8	2.7e-65	AIN96141.1	WD40	0	8
3036	-	29.4	177.0	hypothetical protein LPMP_060030 [Leishmania panamensis]	0	7.5	6	7	7	7	9.7e-54	AIN95564.1	WD40	0	7
3037	-	33.3	174.5	notchless-like protein [Leishmania panamensis]	1	8.9	7	8	8	8	5.9e-53	AIN98855.1	WD40	0	8
3038	-	18.8	151.7	receptor for activated C kinase 1 [Leishmania panamensis]	0	7.1	6	7	7	7	9.7e-46	AIN99922.1	WD40	0	7
3039	-	18.8	151.7	receptor for activated C kinase 1 [Leishmania panamensis]	0	7.1	6	7	7	7	9.7e-46	AIN99923.1	WD40	0	7
3040	-	19.5	135.6	hypothetical protein LPMP_180670 [Leishmania panamensis]	0	7.5	7	7	7	7	1.2e-40	AIN97248.1	WD40	0	7
3041	-	20.6	134.6	hypothetical protein LPMP_200480 [Leishmania panamensis]	0	7.8	7	7	7	7	2.5e-40	AIN97540.1	WD40	0	7
3042	-	23.7	133.3	coatomer alpha subunit, putative [Leishmania panamensis]	0	7.6	6	7	6	7	6.4e-40	AIN97901.1	WD40	0	7
3043	-	16.9	125.4	hypothetical protein LPMP_250440 [Leishmania panamensis]	0	8.3	5	7	7	7	2e-37	AIN98909.1	WD40	0	7
3044	-	11.0	124.0	hypothetical protein LPMP_354940 [Leishmania panamensis]	0	7.4	6	7	7	7	5.3e-37	AIO02625.1	WD40	0	7
3045	-	27.1	122.6	hypothetical protein LPMP_281180 [Leishmania panamensis]	0	10.4	8	10	9	10	1.5e-36	AIN99751.1	WD40	0	10
3046	-	27.7	104.4	hypothetical protein LPMP_100080 [Leishmania panamensis]	1	7.3	5	7	6	7	8.5e-31	AIN96077.1	WD40	0	7
3047	-	14.5	98.6	hypothetical protein LPMP_300430 [Leishmania panamensis]	0	7.3	4	7	6	7	5.7e-29	AIO00278.1	WD40	0	7
3048	-	15.3	96.5	hypothetical protein LPMP_343750 [Leishmania panamensis]	0	7.3	4	7	7	7	2.7e-28	AIO01998.1	WD40	0	7
3049	-	1.5	94.8	beta prime cop protein, putative [Leishmania panamensis]	0	6.1	4	5	5	5	9.2e-28	AIO01620.1	WD40	0	5
3050	-	14.2	94.1	hypothetical protein LPMP_330080 [Leishmania panamensis]	0	7.7	5	8	7	8	1.5e-27	AIO01301.1	WD40	0	8
3051	-	7.9	92.9	katanin, putative [Leishmania panamensis]	0	5.7	4	6	5	6	3.8e-27	AIO02074.1	WD40	0	6
3052	-	17.1	92.6	cell division cycle protein 20, putative [Leishmania panamensis]	0	7.0	6	7	6	7	4.4e-27	AIN98801.1	WD40	0	7
3053	-	7.5	90.2	hypothetical protein LPMP_170190 [Leishmania panamensis]	0	5.9	3	5	5	5	2.6e-26	AIN97057.1	WD40	0	5
3054	-	16.0	86.7	periodic tryptophan protein 2-like protein [Leishmania panamensis]	0	10.7	3	12	9	12	3.2e-25	AIN97264.1	WD40	0	12
